brake,throttle,speed,time
0.0,0.0,0.00021026448665479352,1667481844.445476
0.0,0.0,0.00021026448665479352,1667481844.4736161
0.0,0.0,0.0007464513102583398,1667481844.525472
0.0,0.0,0.0007464513102583398,1667481844.5416598
0.0,0.0,0.0001010643825024069,1667481844.578956
0.0,0.0,0.0001010643825024069,1667481844.6083357
0.0,0.0,0.0003910057985135548,1667481844.6494062
0.0,0.0,0.0003910057985135548,1667481844.6838198
0.0,0.0,0.0008466928647803703,1667481844.7465985
0.0,0.0,0.0007158608959582455,1667481844.7968717
0.0,0.0,0.00020793036076953412,1667481844.8241696
0.0,0.0,0.00020793036076953412,1667481844.8399246
0.0,0.0,0.00020793036076953412,1667481844.8584008
0.0,0.0,0.0017408738538907918,1667481844.898314
0.0,0.0,0.0017408738538907918,1667481844.939426
0.0,0.0,0.0014434625586362618,1667481844.9822087
0.0,0.0,0.0014434625586362618,1667481845.0074887
0.0,0.0,1.1810098344844118e-05,1667481845.0425067
0.0,0.0,1.1810098344844118e-05,1667481845.0592299
0.0,0.0,1.1810098344844118e-05,1667481845.0721488
0.0,0.0,0.000275285658037545,1667481845.1110206
0.0,0.0,0.000275285658037545,1667481845.1285346
0.0,0.0,0.000275285658037545,1667481845.1421638
0.0,0.0,0.0005386942870253823,1667481845.172183
0.0,0.0,0.0005386942870253823,1667481845.1923907
0.0,0.0,0.0005386942870253823,1667481845.212374
0.0,0.0,5.8188239623115816e-05,1667481845.2458816
0.0,0.0,5.8188239623115816e-05,1667481845.2665753
0.0,0.0,5.8188239623115816e-05,1667481845.2775874
0.0,0.0,0.00013106917260976688,1667481845.3252122
0.0,0.0,0.00013106917260976688,1667481845.3433256
0.0,0.0,0.00013106917260976688,1667481845.3609333
0.0,0.0,0.0,1667481845.392977
0.0,0.0,0.0,1667481845.4235504
0.0,0.0,0.0,1667481845.442123
0.0,0.0,0.0010664713879381755,1667481845.46888
0.0,0.0,0.0010664713879381755,1667481845.4914842
0.0,0.0,0.0010664713879381755,1667481845.5074944
0.0,0.0,0.0008843820664704962,1667481845.5394964
0.0,0.0,0.0008843820664704962,1667481845.5592473
0.0,0.0,0.0005314489439477043,1667481845.5921433
0.0,0.0,0.0005314489439477043,1667481845.6239822
0.0,0.0,0.0005314489439477043,1667481845.6413407
0.0,0.0,0.0007148038974341136,1667481845.6799536
0.0,0.0,0.0007148038974341136,1667481845.6987162
0.0,0.0,0.0007148038974341136,1667481845.7153506
0.0,0.0,6.690867108008034e-05,1667481845.74717
0.0,0.0,6.690867108008034e-05,1667481845.7736428
0.0,0.0,6.690867108008034e-05,1667481845.790179
0.0,0.0,9.965762131339895e-05,1667481845.8044403
0.0,0.0,9.965762131339895e-05,1667481845.853871
0.0,0.0,0.0006362201884855935,1667481845.9022217
0.0,0.0,0.0006362201884855935,1667481845.916745
0.0,0.0,0.0006362201884855935,1667481845.932539
0.0,0.0,0.0002499155880867588,1667481845.9707408
0.0,0.0,0.0002499155880867588,1667481845.998548
0.0,0.0,0.0005184732800774583,1667481846.0290933
0.0,0.0,0.0005184732800774583,1667481846.0477016
0.0,0.0,0.0005184732800774583,1667481846.0737183
0.0,0.0,0.0006623769309363562,1667481846.1102293
0.0,0.0,0.0006623769309363562,1667481846.148257
0.0,0.0,0.0007239323603994616,1667481846.1958785
0.0,0.0,8.23559061409784e-05,1667481846.24017
0.0,0.0,0.00029193541308104566,1667481846.2969277
0.0,0.0,0.00029193541308104566,1667481846.3232386
0.0,0.0,0.00029193541308104566,1667481846.345813
0.0,0.0,0.00014298163316159437,1667481846.3825011
0.0,0.0,0.00014298163316159437,1667481846.3955057
0.0,0.7237974405288696,0.0013752842721390505,1667481846.4456253
0.0,0.9235566854476929,0.0014928411714394505,1667481846.4949465
0.0,0.9235566854476929,0.0014928411714394505,1667481846.5110035
0.0,0.9235566854476929,0.0014928411714394505,1667481846.5282097
0.0,1.0,0.0004806096105408925,1667481846.5597072
0.0,1.0,0.0004806096105408925,1667481846.6021132
0.0,1.0,0.00015980138771684292,1667481846.6518836
0.0,1.0,0.0007325839426106472,1667481846.7035627
0.0,1.0,0.0007325839426106472,1667481846.7406573
0.0,1.0,0.0009094759030322872,1667481846.786299
0.0,1.0,0.00016577481085372346,1667481846.8447902
0.0,1.0,0.00016577481085372346,1667481846.857212
0.0,1.0,4.589800362633122e-05,1667481846.8793156
0.0,1.0,4.589800362633122e-05,1667481846.9393318
0.0,1.0,0.0005853110136023944,1667481846.9920073
0.0,1.0,0.00017902636174837173,1667481847.0475264
0.0,1.0,0.0002992112602622177,1667481847.0958836
0.0,1.0,0.0002992112602622177,1667481847.141525
0.0,1.0,0.46316366729656694,1667481847.1868782
0.0,1.0,2.3150092368805315,1667481847.2407644
0.0,1.0,2.3150092368805315,1667481847.2719238
0.0,1.0,3.830319191434093,1667481847.3066034
0.0,1.0,5.195799483185453,1667481847.3680124
0.0,1.0,5.195799483185453,1667481847.3865669
0.0,1.0,6.280515590723411,1667481847.4332526
0.0,1.0,7.477848624689265,1667481847.4753618
0.0,1.0,7.477848624689265,1667481847.5023444
0.0,1.0,8.551302125198983,1667481847.5512717
0.0,1.0,8.551302125198983,1667481847.5824752
0.0,1.0,9.686732947852555,1667481847.6312258
0.0,1.0,9.686732947852555,1667481847.642873
0.0,1.0,9.686732947852555,1667481847.6688826
0.0,1.0,10.806032319661568,1667481847.7106922
0.0,1.0,11.934327115131337,1667481847.7537937
0.0,1.0,11.934327115131337,1667481847.789661
0.0,1.0,13.002742006279677,1667481847.8452775
0.0,1.0,14.091763397654658,1667481847.8998709
0.0,1.0,14.091763397654658,1667481847.9140973
0.0,1.0,15.13863040665279,1667481847.9798625
0.0,1.0,16.287321550363707,1667481848.032297
0.0,1.0,16.287321550363707,1667481848.0735772
0.0,1.0,17.22795510039404,1667481848.1252937
0.0,1.0,18.331958922975144,1667481848.1807363
0.0,1.0,19.463598754269228,1667481848.2276943
0.0,1.0,19.463598754269228,1667481848.2879014
0.0,1.0,20.512626755794614,1667481848.3480494
0.0,1.0,21.455944237587673,1667481848.3810308
0.0,1.0,21.455944237587673,1667481848.4034355
0.0,1.0,22.363511649729904,1667481848.4345582
0.0,1.0,23.37064659308211,1667481848.4919097
0.0,1.0,23.37064659308211,1667481848.5416543
0.0,1.0,24.216401571293638,1667481848.5791066
0.0,1.0,25.005714778354694,1667481848.6320682
0.0,1.0,25.005714778354694,1667481848.6819227
0.0,1.0,25.455413256705377,1667481848.745616
0.0,1.0,25.423534994762548,1667481848.8009202
0.0,1.0,25.394091081018132,1667481848.859679
0.0,1.0,25.394091081018132,1667481848.8847148
0.0,1.0,25.362580586461952,1667481848.946486
0.0,1.0,25.33132179918398,1667481849.0083802
0.0,1.0,25.30168020098645,1667481849.070212
0.0,1.0,25.272293847407262,1667481849.1099951
0.0,1.0,25.272293847407262,1667481849.131757
0.0,1.0,25.246221916220417,1667481849.1777701
0.0,1.0,25.246221916220417,1667481849.1981065
0.0,1.0,26.488531043730784,1667481849.2413967
0.0,1.0,26.488531043730784,1667481849.262044
0.0,1.0,28.07545053445983,1667481849.3156426
0.0,1.0,29.71902569726367,1667481849.3680446
0.0,1.0,29.71902569726367,1667481849.3812368
0.0,1.0,31.075288298159133,1667481849.4402053
0.0,1.0,32.49816354168242,1667481849.4878645
0.0,1.0,32.49816354168242,1667481849.510995
0.0,1.0,33.65209491946203,1667481849.5776033
0.0,1.0,34.85470338041162,1667481849.6196132
0.0,1.0,34.85470338041162,1667481849.6350694
0.0,1.0,36.2652671511938,1667481849.6951506
0.0,1.0,37.43129881406306,1667481849.7527432
0.0,1.0,37.43129881406306,1667481849.7641475
0.0,1.0,37.43129881406306,1667481849.7901568
0.0,1.0,38.53402926975021,1667481849.8589232
0.0,1.0,39.63091009826879,1667481849.9119222
0.0,1.0,40.63259865937185,1667481849.946283
0.0,1.0,41.631162219361904,1667481850.007656
0.0,1.0,41.631162219361904,1667481850.0474389
0.0,1.0,42.664547996092494,1667481850.095223
0.0,1.0,42.664547996092494,1667481850.1104803
0.0,1.0,43.59900672233551,1667481850.153487
0.0,1.0,44.46575364310679,1667481850.1959171
0.0,1.0,45.262073034023445,1667481850.2561579
0.0,1.0,45.262073034023445,1667481850.3141155
0.0,1.0,45.94439162346795,1667481850.3789146
0.0,0.9880046844482422,46.60090517988963,1667481850.4290006
0.0,0.9880046844482422,46.60090517988963,1667481850.4401534
0.0,0.9589977264404297,47.1478802243163,1667481850.500113
0.0,0.9589977264404297,47.1478802243163,1667481850.5143917
0.0,0.8953827619552612,47.6509311653654,1667481850.568988
0.0,0.7507265210151672,48.08984809700773,1667481850.6159658
0.0,0.656667172908783,48.38926690017491,1667481850.6628764
0.0,0.5923822522163391,48.42122514161586,1667481850.7241592
0.0,0.5605864524841309,48.35317706844205,1667481850.7941825
0.0,0.5277103185653687,48.28676348038872,1667481850.837338
0.0,0.5277103185653687,48.28676348038872,1667481850.8834257
0.0,0.3288666903972626,48.21322980719845,1667481850.9271872
0.0,0.2706819772720337,48.140768056489655,1667481850.9745438
0.0,0.2706819772720337,48.140768056489655,1667481851.0126755
0.0,0.2706819772720337,48.140768056489655,1667481851.0284724
0.0,0.14883600175380707,48.07812319767951,1667481851.0858939
0.0,0.051335807889699936,48.01411947258414,1667481851.1433353
0.0,0.0,47.95801208592537,1667481851.2016015
0.0,0.0,48.50938685428997,1667481851.2516544
0.0,0.0,48.50938685428997,1667481851.2830138
0.0,0.0,48.589311230924885,1667481851.331861
0.0,0.0,48.175530849001944,1667481851.3833838
0.0,0.0,47.445584743574706,1667481851.4356856
0.0,0.0,47.445584743574706,1667481851.4798229
0.0,0.0,46.45878692959269,1667481851.5321262
0.0,0.0,45.28975718058191,1667481851.6114962
0.0,0.0,44.13394521307224,1667481851.6530962
0.0,0.0,42.73310462733526,1667481851.6922793
0.0,0.0,42.73310462733526,1667481851.7470744
0.0,0.0,41.382469343654535,1667481851.8053918
0.0,0.0,40.08489290084747,1667481851.8601077
0.0,0.0,38.8865654227363,1667481851.9180784
0.0,0.0,37.558715201294106,1667481851.9807856
0.0,0.0,37.558715201294106,1667481852.0007067
0.0,0.0,36.34624138969615,1667481852.0427916
0.0,0.0,36.34624138969615,1667481852.058068
0.0,0.0,35.13514365171211,1667481852.0898728
0.0,0.0,35.13514365171211,1667481852.1028826
0.0,0.0,35.13514365171211,1667481852.1232803
0.0,0.0,34.0069227953128,1667481852.1560855
0.0,0.0,34.0069227953128,1667481852.1712823
0.0,0.0,34.0069227953128,1667481852.1881075
0.0,0.0,32.78249784278889,1667481852.201665
0.0,0.0,32.78249784278889,1667481852.2412083
0.0,0.0,32.78249784278889,1667481852.2590034
0.0,0.0,31.63302200142101,1667481852.2938502
0.0,0.0,31.63302200142101,1667481852.307437
0.0,0.016523392871022224,30.577624860312106,1667481852.3273613
0.0,0.016523392871022224,30.577624860312106,1667481852.359707
0.0,0.016523392871022224,30.577624860312106,1667481852.378601
0.0,0.09806058555841446,29.528595649309825,1667481852.4073954
0.0,0.09806058555841446,29.528595649309825,1667481852.4348245
0.0,0.09806058555841446,29.528595649309825,1667481852.449193
0.0,0.13638971745967865,28.63056597407758,1667481852.4959393
0.0,0.13638971745967865,28.63056597407758,1667481852.5106173
0.0,0.20294435322284698,27.750474321103685,1667481852.5320544
0.0,0.20294435322284698,27.750474321103685,1667481852.5579576
0.0,0.20294435322284698,27.750474321103685,1667481852.5739148
0.0,0.3133419156074524,27.056371647307405,1667481852.592613
0.0,0.3133419156074524,27.056371647307405,1667481852.626782
0.0,0.3133419156074524,27.056371647307405,1667481852.6409802
0.0,0.4310799837112427,26.514499841761904,1667481852.6789932
0.0,0.4310799837112427,26.514499841761904,1667481852.6989803
0.0,0.4310799837112427,26.514499841761904,1667481852.719064
0.0,0.5108437538146973,26.172156599899484,1667481852.7475874
0.0,0.5108437538146973,26.172156599899484,1667481852.7669997
0.0,0.6381990313529968,26.043218498577254,1667481852.7860487
0.0,0.6381990313529968,26.043218498577254,1667481852.8174667
0.0,0.6381990313529968,26.043218498577254,1667481852.834029
0.0,0.7237974405288696,26.03561104549796,1667481852.862464
0.0,0.7237974405288696,26.03561104549796,1667481852.8887773
0.0,0.7237974405288696,26.03561104549796,1667481852.908028
0.0,0.8087093830108643,26.007655266756448,1667481852.9390864
0.0,0.8087093830108643,26.007655266756448,1667481852.9521165
0.0,0.8780761361122131,25.9783075577957,1667481852.9905612
0.0,0.8780761361122131,25.9783075577957,1667481853.0050046
0.0,0.8780761361122131,25.9783075577957,1667481853.0317802
0.0,0.8780761361122131,25.9783075577957,1667481853.0455651
0.0,0.9179871082305908,25.947009647083647,1667481853.0808377
0.0,0.9179871082305908,25.947009647083647,1667481853.0939388
0.0,0.9509334564208984,25.914268203186484,1667481853.114767
0.0,0.9509334564208984,25.914268203186484,1667481853.1446106
0.0,0.9509334564208984,25.914268203186484,1667481853.1616812
0.0,0.9509334564208984,25.914268203186484,1667481853.1754916
0.0,0.9346004724502563,25.88600819937882,1667481853.2060757
0.0,0.9346004724502563,25.88600819937882,1667481853.2208242
0.0,0.9346004724502563,25.88600819937882,1667481853.2425694
0.0,0.9179871082305908,25.85747721959665,1667481853.285362
0.0,0.9179871082305908,25.85747721959665,1667481853.30871
0.0,0.9095722436904907,25.828939236299206,1667481853.3421404
0.0,0.9095722436904907,25.828939236299206,1667481853.3567777
0.0,0.9095722436904907,25.828939236299206,1667481853.3705757
0.0,0.9095722436904907,26.300772761049693,1667481853.4057045
0.0,0.9095722436904907,26.300772761049693,1667481853.4198117
0.0,0.9095722436904907,26.300772761049693,1667481853.4356155
0.0,0.9095722436904907,26.931643062528515,1667481853.4623876
0.0,0.9095722436904907,26.931643062528515,1667481853.4835184
0.0,0.9095722436904907,27.636176001975855,1667481853.5179565
0.0,0.9095722436904907,27.636176001975855,1667481853.535582
0.0,0.9095722436904907,27.636176001975855,1667481853.5481923
0.0,0.9095722436904907,27.636176001975855,1667481853.5649002
0.0,0.9095722436904907,28.43775790009964,1667481853.5972338
0.0,0.9095722436904907,28.43775790009964,1667481853.615845
0.0,0.9095722436904907,29.27811805626676,1667481853.639082
0.0,0.9095722436904907,29.27811805626676,1667481853.6600127
0.0,0.9095722436904907,29.27811805626676,1667481853.6798444
0.0,0.9095722436904907,29.27811805626676,1667481853.6984699
0.0,0.9095722436904907,30.126513828558362,1667481853.7278087
0.0,0.9095722436904907,30.126513828558362,1667481853.750964
0.0,0.9095722436904907,30.126513828558362,1667481853.7649038
0.0,0.9095722436904907,31.83597168910645,1667481853.8402324
0.0,0.9095722436904907,31.83597168910645,1667481853.8699038
0.0,0.9095722436904907,32.546723438902994,1667481853.895632
0.0,0.9095722436904907,32.546723438902994,1667481853.9193404
0.0,0.9095722436904907,32.546723438902994,1667481853.9338412
0.0,0.9123853445053101,33.41193680902453,1667481853.9585488
0.0,0.9123853445053101,33.41193680902453,1667481853.9729
0.0,0.9123853445053101,33.41193680902453,1667481853.9954383
0.0,0.9123853445053101,34.211177112647405,1667481854.0154662
0.0,0.9123853445053101,34.211177112647405,1667481854.061699
0.0,0.9123853445053101,35.045431392679006,1667481854.1169996
0.0,0.9123853445053101,35.88087902595279,1667481854.1677907
0.0,0.9123853445053101,35.88087902595279,1667481854.201823
0.0,0.9151902794837952,36.70079303002199,1667481854.2348685
0.0,0.9151902794837952,36.70079303002199,1667481854.2831483
0.0,0.9207758903503418,37.63570388451355,1667481854.3057032
0.0,0.9207758903503418,37.63570388451355,1667481854.336271
0.0,0.9235566854476929,38.671550234590995,1667481854.3860068
0.0,0.9235566854476929,39.535192580316554,1667481854.4394126
0.0,0.9263294339179993,40.365155177804176,1667481854.5026805
0.0,0.9263294339179993,40.365155177804176,1667481854.5256095
0.0,0.9263294339179993,40.365155177804176,1667481854.5411303
0.0,0.9263294339179993,41.20464073973188,1667481854.5686858
0.0,0.9263294339179993,41.20464073973188,1667481854.5849056
0.0,0.9263294339179993,41.20464073973188,1667481854.6017282
0.0,0.9263294339179993,41.20464073973188,1667481854.6190262
0.0,0.9179871082305908,42.05554837068662,1667481854.6637492
0.0,0.9151902794837952,42.892500587869314,1667481854.7148764
0.0,0.9123853445053101,43.67519515984159,1667481854.754742
0.0,0.9123853445053101,43.67519515984159,1667481854.7974553
0.0,0.9123853445053101,44.37743152165527,1667481854.8171892
0.0,0.9123853445053101,44.37743152165527,1667481854.8616412
0.0,0.8953827619552612,44.62291708490693,1667481854.9209425
0.0,0.8485255837440491,44.57375585586625,1667481854.9615374
0.0,0.8485255837440491,44.57375585586625,1667481854.989636
0.0,0.7865714430809021,44.52110960894434,1667481855.0497909
0.0,0.7272047996520996,44.46818722752946,1667481855.0832968
0.0,0.7272047996520996,44.46818722752946,1667481855.1044495
0.0,0.6855021119117737,44.41212237423903,1667481855.1582456
0.0,0.6493221521377563,44.35827237459754,1667481855.1940114
0.0,0.6193716526031494,44.30054533465577,1667481855.254132
0.0,0.6193716526031494,44.30054533465577,1667481855.303441
0.0,0.6001706123352051,44.245910929330826,1667481855.3470395
0.0,0.6001706123352051,44.245910929330826,1667481855.3626506
0.0,0.5605864524841309,44.62156775514195,1667481855.422264
0.0,0.5360346436500549,45.23341206437765,1667481855.4721115
0.0,0.5108437538146973,45.67299679317767,1667481855.5366626
0.0,0.502298891544342,45.95983807192194,1667481855.5869296
0.0,0.49367794394493103,46.15027804002879,1667481855.6399283
0.0,0.4893384873867035,46.27942861156023,1667481855.683681
0.0,0.4893384873867035,46.27942861156023,1667481855.7124543
0.0,0.4893384873867035,46.27942861156023,1667481855.7337677
0.0,0.4806007742881775,46.372895206965254,1667481855.7682672
0.0,0.4806007742881775,46.372895206965254,1667481855.784805
0.0,0.4628850221633911,46.43348984245303,1667481855.8080547
0.0,0.4628850221633911,46.43348984245303,1667481855.8372028
0.0,0.4628850221633911,46.43348984245303,1667481855.857537
0.0,0.45840492844581604,46.46002740409645,1667481855.892489
