x,y,z,pitch,yaw,roll
-84.821891784668,21.1036415100098,0.031331140547991,0.312050849199295,87.838005065918,0.119387820363045
-84.821891784668,21.1036415100098,0.031331140547991,0.312050849199295,87.838005065918,0.119387820363045
-84.821891784668,21.1036415100098,0.031356927007437,0.312050849199295,87.838005065918,0.119387820363045
-84.821891784668,21.1036415100098,0.031356927007437,0.312050849199295,87.838005065918,0.119387820363045
-84.821891784668,21.1036415100098,0.031356927007437,0.312050849199295,87.838005065918,0.119387820363045
-84.821891784668,21.1036415100098,0.031356927007437,0.312050849199295,87.838005065918,0.119387820363045
-84.821891784668,21.1036415100098,0.031350061297417,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.1036415100098,0.031350061297417,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.1036415100098,0.031350061297417,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.1036415100098,0.031307261437178,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.1036415100098,0.031307261437178,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.1036415100098,0.031307261437178,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.1036415100098,0.031307261437178,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.1036415100098,0.031307261437178,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.1036415100098,0.031307261437178,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031325951218605,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031325951218605,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031325951218605,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031325951218605,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031325951218605,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031325951218605,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031347926706076,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031347926706076,0.312160104513168,87.838005065918,0.1193967461586
-84.821891784668,21.103645324707,0.031347926706076,0.312160104513168,87.838005065918,0.1193967461586
