brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
brake,throttle,speed,time
0.0,0.6890468001365662,13.756034060758529,1673372179.1491714
0.0,0.6890468001365662,14.121039222391524,1673372179.212165
0.0,0.6890468001365662,14.121039222391524,1673372179.2389138
0.0,0.6890468001365662,14.495606915840815,1673372179.271443
0.0,0.6890468001365662,14.495606915840815,1673372179.2926323
0.0,0.6890468001365662,14.869545003427879,1673372179.32121
0.0,0.6890468001365662,14.869545003427879,1673372179.3383148
0.0,0.6890468001365662,14.869545003427879,1673372179.3550074
0.0,0.6890468001365662,15.180425575973752,1673372179.3792534
0.0,0.6890468001365662,15.180425575973752,1673372179.396817
0.0,0.6890468001365662,15.180425575973752,1673372179.4230855
0.0,0.6890468001365662,15.51312594318522,1673372179.4575021
0.0,0.6890468001365662,15.51312594318522,1673372179.4800918
0.0,0.6890468001365662,15.787049599033427,1673372179.511748
0.0,0.6890468001365662,15.787049599033427,1673372179.5320985
0.0,0.6890468001365662,16.012302107712696,1673372179.5659204
0.0,0.6890468001365662,16.012302107712696,1673372179.5803192
0.0,0.6890468001365662,16.012302107712696,1673372179.5985703
0.0,0.6890468001365662,16.195939094158113,1673372179.6317189
0.0,0.6890468001365662,16.195939094158113,1673372179.653336
0.0,0.6890468001365662,16.372133636274896,1673372179.6935992
0.0,0.6890468001365662,16.372133636274896,1673372179.71387
0.0,0.6890468001365662,16.504964716269203,1673372179.7444258
0.0,0.6890468001365662,16.504964716269203,1673372179.768437
0.0,0.6855021119117737,16.608984535072587,1673372179.7820857
0.0,0.6855021119117737,16.608984535072587,1673372179.8169508
0.0,0.6855021119117737,16.608984535072587,1673372179.8394072
0.0,0.6193716526031494,16.03296225923514,1673372179.8773952
0.0,0.6193716526031494,16.03296225923514,1673372179.8941057
0.0,0.44483891129493713,16.104535090871188,1673372179.908315
0.0,0.44483891129493713,16.104535090871188,1673372179.9483318
0.0,0.44483891129493713,16.104535090871188,1673372179.967623
0.0,0.0,15.823061775245238,1673372179.9927387
0.0,0.0,15.823061775245238,1673372180.0079622
0.0,0.0,15.823061775245238,1673372180.028089
0.0,0.0,15.823061775245238,1673372180.0626364
0.0,0.0,15.823061775245238,1673372180.0731878
0.0,0.0,13.868168774577025,1673372180.117592
0.0,0.0,13.868168774577025,1673372180.1438138
0.0,0.0,10.879580680846937,1673372180.1829307
0.0,0.0,10.879580680846937,1673372180.2044644
0.0,0.0,10.879580680846937,1673372180.223886
0.0,0.0,9.104484494876646,1673372180.2514448
0.0,0.0,9.104484494876646,1673372180.2697062
0.0,0.0,9.104484494876646,1673372180.2899067
0.0,0.0,8.820111176915265,1673372180.3261895
0.0,0.0,8.820111176915265,1673372180.3433583
0.0,0.0,8.820111176915265,1673372180.3582482
0.0,0.0,8.873536586296222,1673372180.3962553
0.0,0.0,8.873536586296222,1673372180.4122179
0.0,0.0,8.873536586296222,1673372180.4307797
0.0,0.0,8.877773417179972,1673372180.4657335
0.0,0.0,8.877773417179972,1673372180.491448
0.0,0.0,8.877773417179972,1673372180.5091398
0.0,0.0,7.278548034783044,1673372180.5410118
0.0,0.0,7.278548034783044,1673372180.5554354
0.0,0.0,7.278548034783044,1673372180.574497
0.0,0.0,7.278548034783044,1673372180.6097898
0.0,0.0,7.278548034783044,1673372180.6289644
0.0,0.0,7.278548034783044,1673372180.6419017
0.0,0.0,7.278548034783044,1673372180.658102
0.0,0.0,7.278548034783044,1673372180.6728876
0.0,0.4310799837112427,1.6710346476355882,1673372180.7136436
0.0,0.4310799837112427,1.6710346476355882,1673372180.7444966
0.0,0.47178342938423157,2.3136346223025965,1673372180.7890043
0.0,0.47178342938423157,2.3136346223025965,1673372180.8156745
0.0,0.5483884215354919,3.7105250840360346,1673372180.8508787
0.0,0.5483884215354919,3.7105250840360346,1673372180.8685045
0.0,0.5483884215354919,3.7105250840360346,1673372180.8846655
0.0,0.5483884215354919,3.7105250840360346,1673372180.8991098
0.0,0.6117368936538696,4.487830311642864,1673372180.9297712
0.0,0.6117368936538696,4.487830311642864,1673372180.9461005
0.0,0.6117368936538696,4.487830311642864,1673372180.9627323
0.0,0.6193716526031494,5.167000648037189,1673372180.9954627
0.0,0.6193716526031494,5.167000648037189,1673372181.0122364
0.0,0.6193716526031494,5.167000648037189,1673372181.0290108
0.0,0.623166561126709,5.787260327548141,1673372181.0583632
0.0,0.623166561126709,5.787260327548141,1673372181.082497
0.0,0.623166561126709,5.787260327548141,1673372181.1051183
0.0,0.6603188514709473,6.4389167307067785,1673372181.1354384
0.0,0.6603188514709473,6.4389167307067785,1673372181.1639566
0.0,0.6603188514709473,6.4389167307067785,1673372181.1915598
0.0,0.6603188514709473,6.4389167307067785,1673372181.206918
0.0,0.7100465297698975,7.293607975835312,1673372181.226994
0.0,0.7100465297698975,7.293607975835312,1673372181.2550728
0.0,0.7100465297698975,7.293607975835312,1673372181.2695122
0.0,0.7100465297698975,7.293607975835312,1673372181.293431
0.0,0.7135026454925537,7.996248646643906,1673372181.3235455
0.0,0.7135026454925537,7.996248646643906,1673372181.340206
0.0,0.7135026454925537,7.996248646643906,1673372181.3573961
0.0,0.7100465297698975,8.686057842536377,1673372181.3892026
0.0,0.7100465297698975,8.686057842536377,1673372181.4121926
0.0,0.7100465297698975,8.686057842536377,1673372181.4383318
0.0,0.7065780758857727,9.30135876941347,1673372181.4689162
0.0,0.7065780758857727,9.30135876941347,1673372181.4927835
0.0,0.7065780758857727,9.30135876941347,1673372181.5071464
0.0,0.7030971646308899,9.674776022841744,1673372181.534276
0.0,0.7030971646308899,9.674776022841744,1673372181.552605
0.0,0.7030971646308899,9.674776022841744,1673372181.570229
0.0,0.6996036171913147,9.927626764945414,1673372181.6048114
0.0,0.6996036171913147,9.927626764945414,1673372181.6231434
0.0,0.6996036171913147,9.927626764945414,1673372181.6381881
0.0,0.7030971646308899,10.489800065446886,1673372181.674095
0.0,0.7030971646308899,10.489800065446886,1673372181.6869056
0.0,0.7030971646308899,10.489800065446886,1673372181.7047741
0.0,0.7030971646308899,10.489800065446886,1673372181.7287598
0.0,0.7030971646308899,10.489800065446886,1673372181.7512395
0.0,0.7030971646308899,10.489800065446886,1673372181.7697928
0.0,0.7030971646308899,10.489800065446886,1673372181.7863178
0.0,0.7065780758857727,11.590997384677207,1673372181.8243136
0.0,0.7065780758857727,11.590997384677207,1673372181.8418055
0.0,0.7065780758857727,12.35637259069823,1673372181.869728
0.0,0.7065780758857727,12.35637259069823,1673372181.9056797
0.0,0.7065780758857727,12.95618484226789,1673372181.9224925
0.0,0.7065780758857727,12.95618484226789,1673372181.9545605
0.0,0.7065780758857727,12.95618484226789,1673372181.9767008
0.0,0.7065780758857727,12.94106026568125,1673372182.0110571
0.0,0.7065780758857727,12.94106026568125,1673372182.023856
0.0,0.7065780758857727,12.94106026568125,1673372182.043969
0.0,0.7065780758857727,13.53791726398874,1673372182.07654
0.0,0.7065780758857727,13.53791726398874,1673372182.1040623
0.0,0.7065780758857727,13.470731669566923,1673372182.136887
0.0,0.7065780758857727,13.470731669566923,1673372182.1582797
0.0,0.7065780758857727,13.470731669566923,1673372182.1772153
0.0,0.7065780758857727,13.461332357875246,1673372182.2074623
0.0,0.7065780758857727,13.461332357875246,1673372182.2263992
0.0,0.7065780758857727,13.461332357875246,1673372182.2413747
0.0,0.7065780758857727,13.476146291725248,1673372182.2908936
0.0,0.7065780758857727,13.476146291725248,1673372182.319201
0.0,0.7065780758857727,13.45782704281132,1673372182.3577616
0.0,0.7065780758857727,13.45782704281132,1673372182.3765495
0.0,0.7065780758857727,13.45782704281132,1673372182.395739
0.0,0.7065780758857727,13.522786694553558,1673372182.4325519
0.0,0.7065780758857727,13.522786694553558,1673372182.4510205
0.0,0.6925785541534424,13.605235248474791,1673372182.4815814
0.0,0.6925785541534424,13.605235248474791,1673372182.5027814
0.0,0.6419209837913513,13.637609401013224,1673372182.5235453
0.0,0.6419209837913513,13.637609401013224,1673372182.5554147
0.0,0.6419209837913513,13.637609401013224,1673372182.574484
0.0,0.44027429819107056,14.293480566371331,1673372182.610958
0.0,0.44027429819107056,14.293480566371331,1673372182.6256154
0.0,0.20877382159233093,14.835379224839887,1673372182.6548076
0.0,0.20877382159233093,14.835379224839887,1673372182.6774342
0.0,0.20877382159233093,14.835379224839887,1673372182.6968713
0.0,0.0,14.976317886411746,1673372182.7365701
0.0,0.0,14.976317886411746,1673372182.7556188
0.0,0.0,14.786203506334703,1673372182.794843
0.0,0.0,14.786203506334703,1673372182.818843
0.0,0.0,14.460902670555688,1673372182.8561597
0.0,0.0,14.460902670555688,1673372182.8781974
0.0,0.0,14.113398076111878,1673372182.914151
0.0,0.0,13.670565223387921,1673372182.958996
0.0,0.0,13.670565223387921,1673372182.98388
0.0,0.0,13.291687920590034,1673372183.020305
0.0,0.0,13.291687920590034,1673372183.0436273
0.0,0.0,12.725229993489288,1673372183.0608525
0.0,0.0,12.725229993489288,1673372183.091196
0.0,0.0,12.725229993489288,1673372183.1101649
0.0,0.0,12.1822961007007,1673372183.1422503
0.0,0.0,12.1822961007007,1673372183.1664517
0.0,0.0,11.660055113993499,1673372183.2050533
0.0,0.0,11.29733567051308,1673372183.241317
0.0,0.0,11.29733567051308,1673372183.258591
0.0,0.0,11.001603953998684,1673372183.30344
0.0,0.0,10.703269557989866,1673372183.3538845
0.0,0.0,10.703269557989866,1673372183.3700671
0.0,0.0,10.412834256910518,1673372183.3987107
0.0,0.0,10.412834256910518,1673372183.4155931
0.0,0.0,10.412834256910518,1673372183.4273114
0.0,0.0,10.10628875089046,1673372183.46052
0.0,0.0,10.10628875089046,1673372183.4816067
0.0,0.0,9.838959670852834,1673372183.5278761
0.0,0.0,9.838959670852834,1673372183.5509334
0.0,0.0,9.596925542656017,1673372183.5912669
0.0,0.0,9.30326813035086,1673372183.6199565
0.0,0.0,9.30326813035086,1673372183.6482716
0.0,0.0,9.30326813035086,1673372183.6631038
0.0,0.0,9.055191760647073,1673372183.6935108
0.0,0.0,9.055191760647073,1673372183.7140605
0.0,0.0,8.82479235691011,1673372183.7524045
0.0,0.0,8.82479235691011,1673372183.7687037
0.0,0.0,8.82479235691011,1673372183.7876174
0.0,0.0,8.58423449796397,1673372183.8200665
0.0,0.0,8.58423449796397,1673372183.8427389
0.0,0.0,8.340525521953174,1673372183.883198
0.0,0.0,8.117536891912245,1673372183.9114547
0.0,0.0,8.117536891912245,1673372183.9383962
0.0,0.0,7.8982861422294235,1673372183.9812226
0.0,0.0,7.8982861422294235,1673372183.998172
0.0,0.0,7.8982861422294235,1673372184.0144982
0.0,0.0,7.8982861422294235,1673372184.0300138
0.0,0.0,7.690626798537634,1673372184.056739
0.0,0.0,7.618196627301028,1673372184.107553
0.0,0.0,7.618196627301028,1673372184.1315641
0.0,0.0,7.608992117320469,1673372184.1765573
0.0,0.0,0.0017787603833233916,1673372188.5924487
0.0,0.0,5.5258159551355396e-05,1673372188.8710778
0.0,0.0,0.0010093418187610158,1673372189.192128
0.0,0.0,0.00026604974861320547,1673372189.492936
0.0,0.0,0.0004377638911626197,1673372189.7588978
0.0,0.0,0.00021290986238111826,1673372190.0554023
0.0,0.0,0.0012557607037930758,1673372190.3065
0.0,0.0,0.0002563700597523369,1673372190.6093118
0.0,0.20877382159233093,0.11382294325146065,1673372190.9245691
0.0,0.5318814516067505,1.0776582057521003,1673372191.2176456
0.0,0.6456286311149597,5.224040561113646,1673372191.614058
0.0,0.6711920499801636,7.712067818438202,1673372191.9324927
0.0,0.6960974335670471,9.875671741724746,1673372192.4206338
0.0,0.0,10.603451647557698,1673372192.7275672
0.0,0.0,0.1636779060751325,1673372193.1319969
0.0,0.0,0.33783026355046314,1673372193.5034158
0.0,0.0,0.05293729422960334,1673372193.8475938
0.0,0.0,0.004599693913221718,1673372194.1914258
0.0,0.0,0.00025308097430977287,1673372194.5635307
0.0,0.0,0.0005064940167298256,1673372194.9626224
0.0,0.0,1.6182702363045164e-05,1673372195.3640077
0.0,0.0,0.0001999347666923974,1673372195.7711108
0.0,0.0,0.00011836796407505846,1673372196.1839356
0.0,0.0,0.0004180235671849582,1673372196.608958
0.0,0.0,0.0002650210989316987,1673372197.0333338
0.0,0.0,0.0009638592724101493,1673372197.4668336
0.0,0.0,0.0005271270847885892,1673372198.025146
0.0,0.5646185278892517,0.10556959838897699,1673372198.4868348
0.0,0.5565375089645386,0.04607626544503846,1673372198.955822
0.0,0.009408066980540752,0.1562111264317635,1673372199.41801
0.0,0.0,0.4052201922249336,1673372199.8785474
0.0,0.0,0.2488104073728646,1673372200.340572
0.0,0.0,0.0002250693242595853,1673372200.833952
0.0,0.0,0.00018739940291071885,1673372201.3639002
0.0,0.4673444628715515,1.904969315508321,1673372201.8742003
0.0,0.4979979991912842,6.632513565051353,1673372202.5398002
