brake,throttle,speed,time
0.0,0.699999988079071,0.0003973385277245497,1666007498.429216
0.0,0.699999988079071,0.008042304119393193,1666007498.5346642
0.0,0.699999988079071,0.00677089478152372,1666007498.6044981
0.0,0.699999988079071,0.005443589847877252,1666007498.6830962
0.0,0.699999988079071,0.002852332089423282,1666007498.7401726
0.0,0.699999988079071,0.003453342230267972,1666007498.8038416
0.0,0.699999988079071,0.0025938412013997566,1666007498.8746543
0.0,0.699999988079071,3.461682001834226e-05,1666007498.9333744
0.0,0.0,0.0011040900378920355,1666007499.0068524
0.0,0.0,2.6810864318492997e-05,1666007499.0683165
0.0,0.5277103185653687,0.00030909643476706254,1666007499.1418188
0.0,0.9643368124961853,0.0006540652885845768,1666007499.216906
0.0,1.0,0.0002501219519864797,1666007499.2964346
0.0,1.0,0.00026268896859102533,1666007499.3654292
0.0,1.0,0.0005874076727263596,1666007499.4310894
0.0,1.0,0.00038438329135549374,1666007499.4988344
0.0,1.0,0.0012525683918297487,1666007499.5652733
0.0,1.0,0.0002765566516508419,1666007499.6283522
0.0,1.0,6.515983377562769e-05,1666007499.679799
0.0,1.0,0.000886175627731432,1666007499.7531197
0.0,1.0,0.00011843576400376817,1666007499.826021
0.0,1.0,8.225389224799359e-05,1666007499.8908076
0.0,1.0,0.0011463823427984433,1666007499.954735
0.0,1.0,0.000752393234485551,1666007500.032511
0.0,1.0,0.001010128431808335,1666007500.0907774
0.0,1.0,0.00017569590585105266,1666007500.1463265
0.0,1.0,8.825987260555733e-05,1666007500.2249732
0.0,1.0,0.00176987910339278,1666007500.2918167
0.0,1.0,2.590970448064277,1666007500.355913
0.0,1.0,6.286208109771086,1666007500.422784
0.0,1.0,9.354709754713701,1666007500.4950278
0.0,1.0,11.98321239630304,1666007500.5554714
0.0,1.0,14.005857560160818,1666007500.6169872
0.0,1.0,15.750164826307559,1666007500.6868505
0.0,1.0,17.184752212356926,1666007500.7432315
0.0,1.0,18.54785465394821,1666007500.8148818
0.0,1.0,19.700525842323945,1666007500.8761873
0.0,1.0,20.79852431155432,1666007500.9424758
0.0,1.0,21.85714433266156,1666007500.999411
0.0,1.0,22.794689223845,1666007501.0657988
0.0,1.0,23.804502510877715,1666007501.1314054
0.0,1.0,24.76326892773034,1666007501.202095
0.0,1.0,25.70780784359806,1666007501.2793636
0.0,1.0,26.610976202717957,1666007501.3344731
0.0,1.0,27.49855352957662,1666007501.3919134
0.0,1.0,28.170535831500093,1666007501.4641309
0.0,1.0,28.78288109356216,1666007501.5306854
0.0,1.0,29.32827309593392,1666007501.5931728
0.0,1.0,29.75451570430889,1666007501.6568263
0.0,1.0,30.110562974509023,1666007501.716923
0.0,1.0,30.410182533726356,1666007501.7896326
0.0,1.0,30.503599500452662,1666007501.852067
0.0,1.0,30.462873752948713,1666007501.9223928
0.0,1.0,30.4240061043499,1666007502.0025444
0.0,1.0,30.384149436414933,1666007502.072906
0.0,1.0,30.346376197201543,1666007502.1426978
0.0,1.0,30.310994385993695,1666007502.1976855
0.0,1.0,30.272832997247185,1666007502.2682374
0.0,1.0,30.452832737711308,1666007502.3404818
0.0,1.0,31.97158966207065,1666007502.3964996
0.0,1.0,33.43073207732878,1666007502.4971144
0.0,1.0,35.013146474101354,1666007502.5709624
0.0,1.0,36.31671617346948,1666007502.6299229
0.0,1.0,37.58330209894341,1666007502.7009077
0.0,1.0,38.64131662649508,1666007502.774481
0.0,1.0,39.83933863215253,1666007502.8328435
0.0,1.0,40.86890474482357,1666007502.8974297
0.0,1.0,41.898387348038504,1666007502.966689
0.0,1.0,42.8939311239171,1666007503.0311108
0.0,1.0,43.791404888949906,1666007503.0923755
0.0,1.0,44.59074834747336,1666007503.1546705
0.0,1.0,45.304452553072935,1666007503.2308831
0.0,1.0,46.00869885194411,1666007503.285177
0.0,1.0,46.61992276044001,1666007503.3541906
0.0,1.0,47.156814485646855,1666007503.4096098
